City,State,MGrid,Zip,Lat/Long
"""CUYAMUNGUE",NM,DM75aq,87501,"35.67  -105.95"""
"""HYDE PARK ESTATES",NM,DM75aq,87501,"35.67  -105.95"""
"""JACONA",NM,DM75aq,87501,"35.67  -105.95"""
"""NAMBE",NM,DM75aq,87501,"35.67  -105.95"""
"""SAN ILDEFONSO PUEBLO",NM,DM75aq,87501,"35.67  -105.95"""
"""SETON VILLAGE",NM,DM75aq,87501,"35.67  -105.95"""
"""SF",NM,DM75aq,87501,"35.67  -105.95"""
"""TESUQUE PUEBLO",NM,DM75aq,87501,"35.67  -105.95"""
"""SANTA FE",NM,DM75aq,87502,"35.67  -105.95"""
"""SANTA FE",NM,DM75aq,87503,"35.67  -105.95"""
"""NEW MEXICO STATE CAPITOL",NM,DM75aq,87503,"35.67  -105.95"""
"""SANTA FE",NM,DM75aq,87504,"35.67  -105.95"""
"""SANTA FE",NM,DM75aq,87505,"35.67  -105.95"""
"""LA CIENGA",NM,DM75aq,87505,"35.67  -105.95"""
"""SANTA FE",NM,DM75aq,87506,"35.67  -105.95"""
"""JACONITA",NM,DM75aq,87506,"35.67  -105.95"""
"""NAMBE",NM,DM75aq,87506,"35.67  -105.95"""
"""SAN ILDEFONSO",NM,DM75aq,87506,"35.67  -105.95"""
"""SAN ILDEFONSO PUEBLO",NM,DM75aq,87506,"35.67  -105.95"""
"""POJOAQUE",NM,DM75aq,87506,"35.67  -105.95"""
"""SANTA FE",NM,DM75aq,87507,"35.67  -105.95"""
"""SANTA FE",NM,DM65wn,87508,"35.57  -106.11"""
"""SANTA FE",NM,DM75aq,87509,"35.67  -105.95"""
"""NEW MEXICO TAX REV DEPT",NM,DM75aq,87509,"35.67  -105.95"""
"""LAMY",NM,DM75bl,87540,"35.48  -105.87"""
"""GALISTEO",NM,DM75bl,87540,"35.48  -105.87"""
"""SANTA FE",NM,DM75bl,87540,"35.48  -105.87"""
"""SANTA FE",NM,DM75aq,87592,"35.67  -105.95"""
"""SANTA FE",NM,DM75aq,87594,"35.67  -105.95"""
"""SANTA ROSA",NM,DM74pw,88435,"34.94  -104.67"""
"""PASTURA",NM,DM74pw,88435,"34.94  -104.67"""
"""PUERTA D LUNA",NM,DM74pw,88435,"34.94  -104.67"""
"""PUERTA DE LUNA",NM,DM74pw,88435,"34.94  -104.67"""
"""PINTADA",NM,DM74pw,88435,"34.94  -104.67"""
"""SANTO DOMINGO PUEBLO",NM,DM65tm,87052,"35.51  -106.36"""
"""KEWA",NM,DM65tm,87052,"35.51  -106.36"""
"""ST DMNG PBLO",NM,DM65tm,87052,"35.51  -106.36"""
"""PONDEROSA",NM,DM64ux,87044,"34.98  -106.3"""
"""SAN YSIDRO",NM,DM65on,87053,"35.55  -106.77"""
"""ZIA PUEBLO",NM,DM65on,87053,"35.55  -106.77"""
"""SEDAN",NM,DM86kd,88436,"36.14  -103.13"""
"""SERAFINA",NM,DM75hl,87569,"35.48  -105.4"""
"""BERNAL",NM,DM75hl,87569,"35.48  -105.4"""
"""CHAPELLE",NM,DM75hl,87569,"35.48  -105.4"""
"""SHIPROCK",NM,DM56ps,87420,"36.79  -108.69"""
"""BIKLABITO",NM,DM56ps,87420,"36.79  -108.69"""
"""LITTLE WATER",NM,DM56ps,87420,"36.79  -108.69"""
"""TOCITO",NM,DM56ps,87420,"36.79  -108.69"""
"""NEWCOMB",NM,DM56pg,87455,"36.28  -108.7"""
"""SANOSTEE",NM,DM56nk,87461,"36.43  -108.87"""
"""SHIPROCK",NM,DM56nk,87461,"36.43  -108.87"""
"""ARENAS VALLEY",NM,DM53ua,88022,"33.01  -108.28"""
"""SILVER CITY",NM,DM53ua,88022,"33.01  -108.28"""
"""FORT BAYARD",NM,DM52ws,88036,"32.79  -108.14"""
"""SILVER CITY",NM,DM52ws,88036,"32.79  -108.14"""
"""FT BAYARD",NM,DM52ws,88036,"32.79  -108.14"""
"""PINOS ALTOS",NM,DM52vv,88053,"32.88  -108.24"""
"""SILVER CITY",NM,DM52vv,88053,"32.88  -108.24"""
"""SILVER CITY",NM,DM52us,88061,"32.78  -108.26"""
"""ARENAS VALLEY",NM,DM52us,88061,"32.78  -108.26"""
"""GILA CLIFF DWELLINGS NATIONA",NM,DM52us,88061,"32.78  -108.26"""
"""LITTLE WALNUT VILLAGE",NM,DM52us,88061,"32.78  -108.26"""
"""MANGAS SPRINGS",NM,DM52us,88061,"32.78  -108.26"""
"""SILVER CITY",NM,DM52us,88062,"32.78  -108.26"""
"""SOCORRO",NM,DM64nb,87801,"34.05  -106.9"""
"""CAMPUS",NM,DM64nb,87801,"34.05  -106.9"""
"""ESCONDIDA",NM,DM64nb,87801,"34.05  -106.9"""
"""FLORIDA",NM,DM64nb,87801,"34.05  -106.9"""
"""LUIS LOPEZ",NM,DM64nb,87801,"34.05  -106.9"""
"""SOLANO",NM,DM75xu,87746,"35.84  -104.06"""
"""MIAMI",NM,DM76oi,87729,"36.35  -104.79"""
"""SPRINGER",NM,DM76oi,87729,"36.35  -104.79"""
"""SPRINGER",NM,DM76qi,87747,"36.36  -104.59"""
"""ABBOTT",NM,DM76qi,87747,"36.36  -104.59"""
"""SANTA TERESA",NM,DM61qu,88008,"31.87  -106.64"""
"""ANTHONY",NM,DM61qu,88008,"31.87  -106.64"""
"""SUNLAND PARK",NM,DM61qu,88008,"31.87  -106.64"""
"""SUNLAND PARK",NM,DM61rs,88063,"31.79  -106.57"""
"""SANTA TERESA",NM,DM61rs,88063,"31.79  -106.57"""
"""SUNSPOT",NM,DM72ct,88349,"32.8  -105.78"""
"""TAIBAN",NM,DM84ak,88134,"34.44  -104"""
"""TOLAR",NM,DM84ak,88134,"34.44  -104"""
"""TAOS SKI VALLEY",NM,DM76go,87525,"36.6  -105.45"""
"""TAOS SKI VLY",NM,DM76go,87525,"36.6  -105.45"""
"""TAOS",NM,DM76fj,87571,"36.38  -105.57"""
"""PILAR",NM,DM76fj,87571,"36.38  -105.57"""
"""POT CREEK",NM,DM76fj,87571,"36.38  -105.57"""
"""RANCHITO",NM,DM76fj,87571,"36.38  -105.57"""
"""TAOS PUEBLO",NM,DM76fj,87571,"36.38  -105.57"""
"""VALLE ESCONDIDO",NM,DM76fj,87571,"36.38  -105.57"""
"""VALDEZ",NM,DM76fm,87580,"36.53  -105.58"""
"""TAOS",NM,DM76fm,87580,"36.53  -105.58"""
"""CAPROCK",NM,DM83dj,88213,"33.39  -103.71"""
"""TATUM",NM,DM83dj,88213,"33.39  -103.71"""
"""TATUM",NM,DM83ig,88267,"33.25  -103.31"""
"""TERERRO",NM,DM75dr,87573,"35.74  -105.67"""
"""COWLES",NM,DM75dr,87573,"35.74  -105.67"""
"""TESUQUE",NM,DM75as,87574,"35.76  -105.92"""
"""TEXICO",NM,DM84lj,88135,"34.38  -103.05"""
"""PLEASANT HILL",NM,DM84lj,88135,"34.38  -103.05"""
"""THOREAU",NM,DM55vj,87323,"35.4  -108.22"""
"""SMITH LAKE",NM,DM65as,87365,"35.77  -107.98"""
